Name,Age,Position,Finishing,Passing,Pacing,Defending,Keeping,Attacking,Defensive,Level,Overall
Diogo Viana,21,Lateral,126.4,173.5,138.4,160.0,0.0,438.29999999999995,298.4,1,736.6999999999999
Renan Fogaça,32,Meio-campista,249.2,282.0,235.2,242.0,0.0,766.4000000000001,477.2,2,1243.6000000000001
Yago Fernandes,31,Meio-campista,239.6,270.0,233.6,245.0,0.0,743.2,478.6,2,1221.8000000000002
Paulo da Paz,27,Meio-campista,336.0,368.0,324.8,339.0,0.0,1028.8,663.8,3,1692.6
Heitor Nascimento,26,Meio-campista,442.0,490.0,437.6,448.0,0.0,1369.6,885.6,4,2255.2
Gustavo da Costa,27,Atacante,460.0,442.0,445.0,420.5,0.0,1347.0,865.5,4,2212.5
Benjamin Azevedo,20,Atacante,292.0,249.0,246.5,220.5,0.0,787.5,467.0,2,1254.5
Yuri Freitas,21,Goleiro,0.0,131.0,116.5,123.0,199.0,247.5,438.5,1,686.0
Emanuel Novaes,20,Zagueiro,109.3,129.25,124.75,237.6,0.0,363.3,362.35,1,725.6500000000001
Bryan Santos,20,Zagueiro,114.7,130.75,136.0,215.2,0.0,381.45,351.2,1,732.65
Enzo Gabriel Campos,21,Lateral,334.4,349.5,355.2,373.5,0.0,1039.1,728.7,3,1767.8
Pedro Henrique Nunes,25,Lateral,135.2,166.0,152.8,157.0,0.0,454.0,309.8,1,763.8
Dr. Diego Pereira,32,Meio-campista,257.6,300.0,233.6,236.0,0.0,791.2,469.6,2,1260.8000000000002
João Correia,31,Meio-campista,449.2,496.0,434.4,437.0,0.0,1379.6,871.4,4,2251.0
Marcos Vinicius Azevedo,23,Meio-campista,146.8,160.0,137.6,143.0,0.0,444.4,280.6,1,725.0
Davi Luiz Cardoso,26,Meio-campista,148.0,188.0,125.6,130.0,0.0,461.6,255.6,1,717.2
Lucca Rocha,23,Atacante,194.0,149.0,164.5,125.0,0.0,507.5,289.5,1,797.0
Luiz Miguel Cardoso,33,Atacante,296.0,241.0,248.0,215.5,0.0,785.0,463.5,2,1248.5
Dr. Raul da Cruz,27,Goleiro,0.0,349.0,322.0,324.5,432.0,671.0,1078.5,3,1749.5
Dr. Cauã Sales,30,Zagueiro,211.4,230.0,232.25,324.8,0.0,673.65,557.05,2,1230.6999999999998
Bryan da Rocha,34,Zagueiro,110.8,130.75,129.25,196.0,0.0,370.8,325.25,1,696.05
Rafael da Rosa,26,Lateral,132.8,164.5,158.8,146.5,0.0,456.1,305.3,1,761.4000000000001
Cauã Alves,23,Lateral,333.6,364.5,336.0,348.0,0.0,1034.1,684.0,3,1718.1
Yago Lopes,30,Meio-campista,454.0,484.0,430.4,433.0,0.0,1368.4,863.4,4,2231.8
André Rodrigues,29,Meio-campista,242.0,286.0,235.2,238.0,0.0,763.2,473.2,2,1236.4
Isaac Azevedo,22,Meio-campista,357.6,388.0,328.0,342.0,0.0,1073.6,670.0,3,1743.6
Sr. Cauê Souza,24,Meio-campista,151.6,170.0,128.8,143.0,0.0,450.40000000000003,271.8,1,722.2
Levi Almeida,22,Atacante,184.0,147.0,169.0,122.5,0.0,500.0,291.5,1,791.5
Benício da Costa,28,Atacante,260.0,231.0,260.0,222.0,0.0,751.0,482.0,2,1233.0
Davi Luiz Nunes,22,Goleiro,0.0,444.0,423.5,424.0,499.0,867.5,1346.5,4,2214.0
Carlos Eduardo Pires,21,Zagueiro,214.7,228.5,237.5,305.6,0.0,680.7,543.1,2,1223.8000000000002
Enzo Nunes,35,Zagueiro,214.4,230.0,230.0,308.8,0.0,674.4,538.8,2,1213.1999999999998
Felipe Barros,30,Lateral,132.8,166.0,149.2,164.5,0.0,448.0,313.7,1,761.7
Augusto Freitas,34,Lateral,329.6,369.0,350.4,366.0,0.0,1049.0,716.4,3,1765.4
Enzo Gabriel Pinto,24,Meio-campista,258.8,294.0,224.8,232.0,0.0,777.5999999999999,456.8,2,1234.3999999999999
Calebe Souza,22,Meio-campista,151.6,160.0,126.4,133.0,0.0,438.0,259.4,1,697.4
Thiago Ferreira,24,Meio-campista,251.6,286.0,231.2,245.0,0.0,768.8,476.2,2,1245.0
Diego Gomes,22,Meio-campista,346.8,378.0,331.2,337.0,0.0,1056.0,668.2,3,1724.2
João Pedro da Rocha,28,Atacante,380.0,344.0,358.5,315.0,0.0,1082.5,673.5,3,1756.0
Sr. Lucas Gabriel Jesus,34,Atacante,284.0,239.0,257.0,215.5,0.0,780.0,472.5,2,1252.5
Breno da Rosa,30,Goleiro,0.0,134.0,117.0,118.5,190.0,251.0,425.5,1,676.5
Sr. Paulo Pinto,31,Zagueiro,110.5,123.25,130.0,247.20000000000002,0.0,363.75,377.20000000000005,1,740.95
Augusto Oliveira,22,Zagueiro,114.1,128.5,124.0,196.0,0.0,366.6,320.0,1,686.6
Pietro Castro,32,Lateral,440.0,461.5,436.0,475.0,0.0,1337.5,911.0,4,2248.5
Diego Jesus,25,Lateral,138.4,164.5,136.0,169.0,0.0,438.9,305.0,1,743.9
Raul Mendes,26,Meio-campista,256.4,300.0,224.0,243.0,0.0,780.4,467.0,2,1247.4
João Pedro Pires,28,Meio-campista,245.6,274.0,225.6,247.0,0.0,745.2,472.6,2,1217.8000000000002
Heitor Aragão,21,Meio-campista,138.4,188.0,136.0,131.0,0.0,462.4,267.0,1,729.4
Davi Luiz Silveira,20,Meio-campista,151.6,198.0,125.6,130.0,0.0,475.20000000000005,255.6,1,730.8000000000001
Vitor Hugo da Mota,26,Atacante,194.0,132.0,154.0,116.0,0.0,480.0,270.0,1,750.0
Bernardo Alves,26,Atacante,376.0,349.0,373.5,316.0,0.0,1098.5,689.5,3,1788.0
Vicente Freitas,22,Goleiro,0.0,231.0,216.5,221.0,347.0,447.5,784.5,2,1232.0
Juan Viana,28,Zagueiro,112.0,134.5,122.5,205.60000000000002,0.0,369.0,328.1,1,697.1
Gustavo da Paz,28,Zagueiro,612.0,625.5,630.0,734.4,0.0,1867.5,1364.4,6,3231.9
Enzo Gabriel da Mata,30,Lateral,129.6,167.5,151.6,175.0,0.0,448.70000000000005,326.6,1,775.3000000000001
Guilherme Azevedo,32,Lateral,131.2,158.5,140.8,157.0,0.0,430.5,297.8,1,728.3
Joaquim da Cunha,24,Meio-campista,150.4,178.0,134.4,150.0,0.0,462.79999999999995,284.4,1,747.1999999999999
Diogo Nascimento,32,Meio-campista,350.4,364.0,329.6,336.0,0.0,1044.0,665.6,3,1709.6
Caio Jesus,26,Meio-campista,157.6,200.0,138.4,145.0,0.0,496.0,283.4,1,779.4
Dr. Benício Gonçalves,25,Meio-campista,154.0,198.0,136.0,135.0,0.0,488.0,271.0,1,759.0
Enzo Gabriel Peixoto,24,Atacante,384.0,336.0,358.5,321.0,0.0,1078.5,679.5,3,1758.0
Fernando Freitas,35,Atacante,180.0,147.0,169.0,118.0,0.0,496.0,287.0,1,783.0
Sr. Guilherme Farias,33,Goleiro,0.0,243.0,215.0,215.0,317.0,458.0,747.0,2,1205.0
Luiz Otávio Duarte,33,Zagueiro,313.8,334.5,331.5,402.4,0.0,979.8,733.9,3,1713.6999999999998
João Lucas Correia,23,Zagueiro,214.7,234.5,236.0,347.20000000000005,0.0,685.2,583.2,2,1268.4
Benjamin da Luz,26,Lateral,332.8,354.0,343.2,346.5,0.0,1030.0,689.7,3,1719.7
Francisco Martins,20,Lateral,336.0,372.0,343.2,370.5,0.0,1051.2,713.7,3,1764.9
Luiz Miguel Novaes,28,Meio-campista,336.0,372.0,334.4,345.0,0.0,1042.4,679.4,3,1721.8000000000002
Juan Cunha,28,Meio-campista,243.2,300.0,236.8,249.0,0.0,780.0,485.8,2,1265.8
Nathan Farias,25,Meio-campista,160.0,168.0,132.8,133.0,0.0,460.8,265.8,1,726.6
Gabriel Castro,31,Meio-campista,348.0,380.0,328.8,342.0,0.0,1056.8,670.8,3,1727.6
Thomas Fernandes,23,Atacante,160.0,135.0,160.0,115.5,0.0,455.0,275.5,1,730.5
Vicente Rocha,33,Atacante,270.0,247.0,272.0,224.0,0.0,789.0,496.0,2,1285.0
Thiago Ribeiro,26,Goleiro,0.0,132.0,122.5,119.5,238.0,254.5,480.0,1,734.5
Dr. Thales Santos,30,Zagueiro,314.4,324.75,337.5,399.2,0.0,976.65,736.7,3,1713.35
Leonardo Silveira,25,Zagueiro,410.2,424.0,422.5,547.2,0.0,1256.7,969.7,4,2226.4
Leandro Martins,21,Lateral,430.4,455.5,440.8,449.5,0.0,1326.7,890.3,4,2217.0
Lucas Gonçalves,29,Lateral,125.6,157.0,136.0,151.0,0.0,418.6,287.0,1,705.6
Sr. Luiz Miguel Fernandes,25,Meio-campista,145.6,178.0,140.0,142.0,0.0,463.6,282.0,1,745.6
Anthony Cunha,22,Meio-campista,138.4,184.0,128.8,132.0,0.0,451.2,260.8,1,712.0
Sr. Marcos Vinicius da Mota,31,Meio-campista,152.8,188.0,131.2,133.0,0.0,472.0,264.2,1,736.2
João Pedro Nascimento,20,Meio-campista,240.8,272.0,236.8,248.0,0.0,749.5999999999999,484.8,2,1234.3999999999999
Thales Duarte,23,Atacante,182.0,140.0,154.0,118.0,0.0,476.0,272.0,1,748.0
Pietro da Mota,21,Atacante,292.0,246.0,261.5,216.5,0.0,799.5,478.0,2,1277.5
Matheus Freitas,31,Goleiro,0.0,243.0,217.5,222.0,344.0,460.5,783.5,2,1244.0
Thiago Rocha,27,Zagueiro,113.5,137.5,127.0,253.60000000000002,0.0,378.0,380.6,1,758.6
Sr. João Guilherme Nogueira,20,Zagueiro,114.4,129.25,134.5,250.4,0.0,378.15,384.9,1,763.05
Dr. Samuel Novaes,30,Lateral,132.8,164.5,138.4,145.0,0.0,435.70000000000005,283.4,1,719.1
Gabriel Cunha,27,Lateral,134.4,158.5,142.0,157.0,0.0,434.9,299.0,1,733.9
Dr. Luiz Gustavo Castro,29,Meio-campista,351.6,360.0,325.6,330.0,0.0,1037.2,655.6,3,1692.8000000000002
Otávio Nascimento,25,Meio-campista,260.0,270.0,238.4,248.0,0.0,768.4,486.4,2,1254.8
Miguel da Rosa,25,Meio-campista,358.8,390.0,325.6,334.0,0.0,1074.4,659.6,3,1734.0
Thomas Rezende,22,Meio-campista,160.0,178.0,128.0,144.0,0.0,466.0,272.0,1,738.0
Calebe Costa,23,Atacante,174.0,150.0,145.0,122.5,0.0,469.0,267.5,1,736.5
Dr. Leonardo da Luz,27,Atacante,594.0,536.0,549.5,515.0,0.0,1679.5,1064.5,5,2744.0
Dr. Gustavo Rezende,28,Goleiro,0.0,240.0,224.0,220.5,347.0,464.0,791.5,2,1255.5
Theo Sales,35,Zagueiro,112.6,123.25,137.5,224.8,0.0,373.35,362.3,1,735.6500000000001
Carlos Eduardo Farias,30,Zagueiro,111.1,137.5,123.25,260.0,0.0,371.85,383.25,1,755.1
Enzo Gabriel Gomes,32,Lateral,125.6,155.5,156.4,158.5,0.0,437.5,314.9,1,752.4
Gabriel Ribeiro,22,Lateral,328.0,367.5,346.8,370.5,0.0,1042.3,717.3,3,1759.6
Matheus Monteiro,20,Meio-campista,539.6,580.0,528.8,545.0,0.0,1648.3999999999999,1073.8,5,2722.2
Felipe da Rosa,21,Meio-campista,342.0,396.0,334.4,347.0,0.0,1072.4,681.4,3,1753.8000000000002
Enrico Costa,21,Meio-campista,157.6,184.0,137.6,142.0,0.0,479.20000000000005,279.6,1,758.8000000000001
Dr. Vitor Hugo Pinto,35,Meio-campista,155.2,178.0,138.4,137.0,0.0,471.6,275.4,1,747.0
Rafael Gonçalves,35,Atacante,172.0,146.0,167.5,119.5,0.0,485.5,287.0,1,772.5
Sr. João Vitor Cunha,26,Atacante,180.0,140.0,166.0,117.5,0.0,486.0,283.5,1,769.5
Kevin Dias,23,Goleiro,0.0,142.0,118.5,121.0,220.0,260.5,459.5,1,720.0
Pietro Cardoso,24,Zagueiro,409.6,436.75,423.25,496.0,0.0,1269.6,919.25,4,2188.85
João Lucas Nogueira,27,Zagueiro,109.9,135.25,136.75,202.4,0.0,381.9,339.15,1,721.05
Pedro Miguel Azevedo,35,Lateral,329.6,349.5,343.2,363.0,0.0,1022.3,706.2,3,1728.5
Rodrigo Lopes,24,Lateral,232.0,272.0,255.2,266.0,0.0,759.2,521.2,2,1280.4
Carlos Eduardo da Cruz,29,Meio-campista,245.6,270.0,228.0,246.0,0.0,743.6,474.0,2,1217.6
Yago Viana,27,Meio-campista,255.2,260.0,230.4,231.0,0.0,745.6,461.4,2,1207.0
João Felipe Campos,21,Meio-campista,450.4,464.0,428.0,435.0,0.0,1342.4,863.0,4,2205.4
Matheus Costa,33,Meio-campista,338.4,362.0,337.6,345.0,0.0,1038.0,682.6,3,1720.6
Leandro da Conceição,30,Atacante,272.0,248.0,255.5,216.0,0.0,775.5,471.5,2,1247.0
Cauê Souza,29,Atacante,198.0,137.0,155.5,117.5,0.0,490.5,273.0,1,763.5
Luiz Miguel Vieira,28,Goleiro,0.0,138.0,124.0,122.0,223.0,262.0,469.0,1,731.0
Noah Castro,28,Zagueiro,210.2,223.25,227.0,302.4,0.0,660.45,529.4,2,1189.85
Benício Cavalcanti,32,Zagueiro,112.0,130.75,136.0,224.8,0.0,378.75,360.8,1,739.55
João Gabriel da Rocha,22,Lateral,229.6,275.0,237.2,269.0,0.0,741.8,506.2,2,1248.0
Davi Lopes,27,Lateral,240.0,275.0,258.8,248.0,0.0,773.8,506.8,2,1280.6
Luiz Otávio Duarte,24,Meio-campista,152.8,172.0,139.2,133.0,0.0,464.0,272.2,1,736.2
Breno Carvalho,29,Meio-campista,150.4,186.0,137.6,145.0,0.0,474.0,282.6,1,756.6
Cauê da Mata,30,Meio-campista,558.8,598.0,528.0,531.0,0.0,1684.8,1059.0,5,2743.8
Leonardo Pereira,26,Meio-campista,250.4,260.0,224.8,237.0,0.0,735.2,461.8,2,1197.0
Nathan Farias,24,Atacante,172.0,149.0,173.5,120.0,0.0,494.5,293.5,1,788.0
João Lucas Moraes,31,Atacante,388.0,346.0,357.0,319.5,0.0,1091.0,676.5,3,1767.5
Pedro Henrique Santos,21,Goleiro,0.0,132.0,116.5,121.5,202.0,248.5,440.0,1,688.5
Davi Lucca da Luz,22,Zagueiro,209.0,228.5,224.75,318.4,0.0,662.25,543.15,2,1205.4
Lucas Viana,28,Zagueiro,312.9,332.25,329.25,402.4,0.0,974.4,731.65,3,1706.05
Marcelo Silveira,31,Lateral,225.6,267.5,254.0,246.5,0.0,747.1,500.5,2,1247.6
Nathan da Cunha,30,Lateral,231.2,260.0,242.0,273.5,0.0,733.2,515.5,2,1248.7
Luiz Gustavo Campos,28,Meio-campista,238.4,274.0,228.8,249.0,0.0,741.2,477.8,2,1219.0
Fernando Duarte,33,Meio-campista,340.8,378.0,332.8,343.0,0.0,1051.6,675.8,3,1727.3999999999999
Rafael Gomes,32,Meio-campista,555.2,562.0,532.8,533.0,0.0,1650.0,1065.8,5,2715.8
Enrico Mendes,33,Meio-campista,138.4,200.0,124.8,149.0,0.0,463.2,273.8,1,737.0
Enzo Gabriel Araújo,22,Atacante,476.0,434.0,457.0,424.0,0.0,1367.0,881.0,4,2248.0
Gustavo Rezende,31,Atacante,170.0,135.0,161.5,115.0,0.0,466.5,276.5,1,743.0
Francisco Peixoto,33,Goleiro,0.0,144.0,119.5,117.5,247.0,263.5,484.0,1,747.5
Lucas Pinto,34,Zagueiro,112.0,123.25,125.5,221.60000000000002,0.0,360.75,347.1,1,707.85
Benjamin Azevedo,33,Zagueiro,112.9,124.75,132.25,237.6,0.0,369.9,369.85,1,739.75
Cauê Cardoso,20,Lateral,124.0,154.0,140.8,163.0,0.0,418.8,303.8,1,722.6
Rodrigo Farias,21,Lateral,126.4,160.0,140.8,173.5,0.0,427.2,314.3,1,741.5
Henrique Dias,28,Meio-campista,137.2,192.0,128.8,130.0,0.0,458.0,258.8,1,716.8
Isaac Ramos,31,Meio-campista,150.4,194.0,124.8,130.0,0.0,469.2,254.8,1,724.0
Ryan Cunha,34,Meio-campista,544.4,588.0,533.6,542.0,0.0,1666.0,1075.6,5,2741.6
Bernardo Melo,25,Meio-campista,442.0,482.0,427.2,431.0,0.0,1351.2,858.2,4,2209.4
Theo Fernandes,24,Atacante,168.0,139.0,155.5,115.0,0.0,462.5,270.5,1,733.0
Renan Fogaça,29,Atacante,400.0,330.0,346.5,320.0,0.0,1076.5,666.5,3,1743.0
Paulo Melo,30,Goleiro,0.0,138.0,122.5,123.5,193.0,260.5,439.0,1,699.5
João Miguel Almeida,20,Zagueiro,211.1,227.75,230.75,350.4,0.0,669.6,581.15,2,1250.75
Leonardo Ribeiro,33,Zagueiro,513.8,524.75,530.0,660.0,0.0,1568.55,1190.0,5,2758.55
Pedro Lucas Rodrigues,27,Lateral,227.2,254.0,248.0,275.0,0.0,729.2,523.0,2,1252.2
Dr. Ryan Barros,21,Lateral,132.8,161.5,154.0,169.0,0.0,448.3,323.0,1,771.3
Sr. Antônio Martins,25,Meio-campista,258.8,284.0,234.4,231.0,0.0,777.1999999999999,465.4,2,1242.6
Pietro Caldeira,26,Meio-campista,552.8,594.0,524.8,538.0,0.0,1671.6,1062.8,5,2734.3999999999996
Pedro Freitas,33,Meio-campista,143.2,170.0,134.4,147.0,0.0,447.6,281.4,1,729.0
João Miguel Viana,32,Meio-campista,439.6,498.0,434.4,431.0,0.0,1372.0,865.4,4,2237.4
Antônio Cardoso,24,Atacante,274.0,241.0,252.5,219.5,0.0,767.5,472.0,2,1239.5
Davi Lucca Duarte,22,Atacante,188.0,134.0,146.5,120.5,0.0,468.5,267.0,1,735.5
Dr. Arthur Cavalcanti,35,Goleiro,0.0,131.0,117.5,124.5,235.0,248.5,477.0,1,725.5
Sr. Felipe Pereira,29,Zagueiro,212.9,224.0,224.0,328.0,0.0,660.9,552.0,2,1212.9
Kaique Nogueira,32,Zagueiro,109.3,126.25,123.25,199.2,0.0,358.8,322.45,1,681.25
Francisco Nogueira,33,Lateral,224.0,270.5,256.4,264.5,0.0,750.9,520.9,2,1271.8
Dr. Vicente Peixoto,31,Lateral,337.6,354.0,357.6,346.5,0.0,1049.2,704.1,3,1753.3000000000002
Breno Azevedo,35,Meio-campista,157.6,194.0,132.0,148.0,0.0,483.6,280.0,1,763.6
Luiz Otávio Lima,30,Meio-campista,340.8,362.0,331.2,344.0,0.0,1034.0,675.2,3,1709.2
João Guilherme Silva,30,Meio-campista,137.2,190.0,136.8,133.0,0.0,464.0,269.8,1,733.8
Murilo Viana,35,Meio-campista,155.2,194.0,126.4,137.0,0.0,475.6,263.4,1,739.0
Raul das Neves,28,Atacante,168.0,149.0,163.0,119.0,0.0,480.0,282.0,1,762.0
Renan Mendes,27,Atacante,360.0,331.0,375.0,317.5,0.0,1066.0,692.5,3,1758.5
Juan Sales,26,Goleiro,0.0,444.0,419.0,415.5,547.0,863.0,1381.5,4,2244.5
Davi Luiz Carvalho,28,Zagueiro,112.6,122.5,131.5,202.4,0.0,366.6,333.9,1,700.5
Benjamin Silva,23,Zagueiro,114.1,122.5,137.5,253.60000000000002,0.0,374.1,391.1,1,765.2
Luiz Otávio Alves,25,Lateral,238.4,272.0,249.2,269.0,0.0,759.5999999999999,518.2,2,1277.8
Juan Ribeiro,32,Lateral,132.8,148.0,137.2,151.0,0.0,418.0,288.2,1,706.2
Pietro Rezende,23,Meio-campista,342.0,370.0,327.2,334.0,0.0,1039.2,661.2,3,1700.4
Leonardo Dias,24,Meio-campista,143.2,186.0,130.4,143.0,0.0,459.6,273.4,1,733.0
Fernando da Costa,31,Meio-campista,243.2,286.0,234.4,236.0,0.0,763.6,470.4,2,1234.0
Levi Porto,26,Meio-campista,138.4,172.0,129.6,133.0,0.0,440.0,262.6,1,702.6
Luiz Miguel Santos,28,Atacante,374.0,345.0,354.0,322.5,0.0,1073.0,676.5,3,1749.5
Davi Lucas Carvalho,24,Atacante,566.0,535.0,555.5,520.5,0.0,1656.5,1076.0,5,2732.5
Heitor Almeida,23,Goleiro,0.0,130.0,122.0,118.5,202.0,252.0,442.5,1,694.5
Thiago Correia,35,Zagueiro,212.0,225.5,236.75,296.0,0.0,674.25,532.75,2,1207.0
João Felipe Barros,31,Zagueiro,214.4,233.75,236.0,353.6,0.0,684.15,589.6,2,1273.75
Luiz Gustavo Melo,26,Lateral,132.0,157.0,158.8,166.0,0.0,447.8,324.8,1,772.6
Calebe Gonçalves,27,Lateral,136.0,148.0,139.6,169.0,0.0,423.6,308.6,1,732.2
Diego Cardoso,35,Meio-campista,139.6,198.0,127.2,141.0,0.0,464.8,268.2,1,733.0
Gabriel Cardoso,24,Meio-campista,140.8,176.0,131.2,145.0,0.0,448.0,276.2,1,724.2
Raul Jesus,30,Meio-campista,138.4,188.0,134.4,142.0,0.0,460.79999999999995,276.4,1,737.1999999999999
Augusto Sales,28,Meio-campista,344.4,378.0,328.0,341.0,0.0,1050.4,669.0,3,1719.4
João Aragão,22,Atacante,186.0,141.0,146.5,115.0,0.0,473.5,261.5,1,735.0
Thomas Souza,31,Atacante,276.0,249.0,255.5,217.5,0.0,780.5,473.0,2,1253.5
Sr. Matheus Mendes,29,Goleiro,0.0,249.0,225.0,218.5,290.0,474.0,733.5,2,1207.5
Luiz Henrique Mendes,23,Zagueiro,314.4,332.25,331.5,421.6,0.0,978.15,753.1,3,1731.25
Miguel da Rosa,29,Zagueiro,113.2,131.5,136.0,199.2,0.0,380.7,335.2,1,715.9
Rafael Freitas,25,Lateral,330.4,354.0,337.2,361.5,0.0,1021.5999999999999,698.7,3,1720.3
Diego da Cruz,32,Lateral,135.2,160.0,138.4,148.0,0.0,433.6,286.4,1,720.0
Thomas Carvalho,23,Meio-campista,258.8,286.0,227.2,232.0,0.0,772.0,459.2,2,1231.2
Luiz Gustavo Monteiro,29,Meio-campista,154.0,174.0,136.8,130.0,0.0,464.8,266.8,1,731.6
Dr. Luiz Otávio Novaes,34,Meio-campista,442.0,472.0,436.0,446.0,0.0,1350.0,882.0,4,2232.0
Diogo Ramos,26,Meio-campista,339.6,400.0,336.0,338.0,0.0,1075.6,674.0,3,1749.6
Pedro Lucas Nogueira,21,Atacante,196.0,135.0,164.5,115.0,0.0,495.5,279.5,1,775.0
Guilherme Cardoso,30,Atacante,186.0,130.0,166.0,124.0,0.0,482.0,290.0,1,772.0
Carlos Eduardo Carvalho,20,Goleiro,0.0,131.0,119.5,119.5,214.0,250.5,453.0,1,703.5
Rodrigo Moreira,28,Zagueiro,109.6,134.5,136.75,256.8,0.0,380.85,393.55,1,774.4000000000001
Heitor Almeida,21,Zagueiro,110.8,124.0,136.0,215.2,0.0,370.8,351.2,1,722.0
Yuri Cavalcanti,32,Lateral,230.4,257.0,260.0,248.0,0.0,747.4,508.0,2,1255.4
Bruno Dias,35,Lateral,132.0,157.0,157.6,149.5,0.0,446.6,307.1,1,753.7
Vitor Cavalcanti,29,Meio-campista,258.8,266.0,224.8,250.0,0.0,749.5999999999999,474.8,2,1224.3999999999999
Dr. João Vitor Porto,20,Meio-campista,244.4,288.0,231.2,241.0,0.0,763.5999999999999,472.2,2,1235.8
Ian Alves,22,Meio-campista,155.2,190.0,126.4,139.0,0.0,471.6,265.4,1,737.0
João Pedro da Costa,22,Meio-campista,254.0,284.0,226.4,242.0,0.0,764.4,468.4,2,1232.8
Vinicius Rodrigues,24,Atacante,272.0,234.0,260.0,221.0,0.0,766.0,481.0,2,1247.0
Paulo da Luz,33,Atacante,200.0,131.0,145.0,116.0,0.0,476.0,261.0,1,737.0
Luiz Miguel Correia,30,Goleiro,0.0,242.0,217.0,222.5,296.0,459.0,735.5,2,1194.5
Breno Rocha,20,Zagueiro,115.0,126.25,128.5,240.8,0.0,369.75,369.3,1,739.05
Calebe Monteiro,30,Zagueiro,312.6,336.0,333.0,431.20000000000005,0.0,981.6,764.2,3,1745.8000000000002
Nicolas Fogaça,31,Lateral,128.0,160.0,136.0,160.0,0.0,424.0,296.0,1,720.0
Felipe Gomes,26,Lateral,438.4,455.5,458.8,458.5,0.0,1352.7,917.3,4,2270.0
Matheus Martins,20,Meio-campista,344.4,380.0,337.6,344.0,0.0,1062.0,681.6,3,1743.6
Leonardo Cardoso,33,Meio-campista,436.0,496.0,428.8,439.0,0.0,1360.8,867.8,4,2228.6
Renan Gonçalves,29,Meio-campista,444.4,468.0,433.6,433.0,0.0,1346.0,866.6,4,2212.6
Heitor Moraes,28,Meio-campista,249.2,292.0,224.0,231.0,0.0,765.2,455.0,2,1220.2
Igor Sales,33,Atacante,200.0,145.0,173.5,119.0,0.0,518.5,292.5,1,811.0
Renan da Cunha,23,Atacante,284.0,230.0,266.0,221.0,0.0,780.0,487.0,2,1267.0
Diogo Mendes,25,Goleiro,0.0,346.0,321.0,318.0,426.0,667.0,1065.0,3,1732.0
Enzo Gabriel Ferreira,31,Zagueiro,113.5,124.0,129.25,221.60000000000002,0.0,366.75,350.85,1,717.6
Samuel Teixeira,35,Zagueiro,212.9,227.0,225.5,337.6,0.0,665.4,563.1,2,1228.5
Nicolas da Costa,33,Lateral,324.8,357.0,342.0,367.5,0.0,1023.8,709.5,3,1733.3
Felipe da Conceição,20,Lateral,132.8,158.5,137.2,148.0,0.0,428.5,285.2,1,713.7
Sr. Danilo Correia,30,Meio-campista,340.8,398.0,337.6,340.0,0.0,1076.4,677.6,3,1754.0
Dr. Luiz Fernando Fogaça,32,Meio-campista,243.2,278.0,228.8,247.0,0.0,750.0,475.8,2,1225.8
Ian da Mota,23,Meio-campista,152.8,184.0,127.2,135.0,0.0,464.0,262.2,1,726.2
Francisco Silva,34,Meio-campista,142.0,188.0,138.4,136.0,0.0,468.4,274.4,1,742.8
Lucca Viana,26,Atacante,182.0,138.0,154.0,119.5,0.0,474.0,273.5,1,747.5
Sr. Henrique Nascimento,30,Atacante,166.0,142.0,149.5,122.0,0.0,457.5,271.5,1,729.0
Noah Gonçalves,23,Goleiro,0.0,242.0,224.5,220.5,317.0,466.5,762.0,2,1228.5
João Miguel Vieira,20,Zagueiro,413.5,424.0,424.0,512.0,0.0,1261.5,936.0,4,2197.5
Bernardo Moraes,35,Zagueiro,411.4,434.5,422.5,518.4,0.0,1268.4,940.9,4,2209.3
Sr. Bryan Pires,23,Lateral,331.2,366.0,340.8,363.0,0.0,1038.0,703.8,3,1741.8
Pedro Henrique Santos,24,Lateral,224.8,267.5,248.0,258.5,0.0,740.3,506.5,2,1246.8
Eduardo Teixeira,24,Meio-campista,152.8,162.0,140.0,149.0,0.0,454.8,289.0,1,743.8
Raul Pereira,27,Meio-campista,154.0,198.0,133.6,138.0,0.0,485.6,271.6,1,757.2
Marcos Vinicius Ribeiro,25,Meio-campista,136.0,172.0,136.8,138.0,0.0,444.8,274.8,1,719.6
Benjamin Lima,27,Meio-campista,140.8,188.0,128.0,148.0,0.0,456.8,276.0,1,732.8
Luiz Otávio Carvalho,21,Atacante,198.0,130.0,161.5,119.0,0.0,489.5,280.5,1,770.0
Ian Carvalho,20,Atacante,296.0,233.0,252.5,222.0,0.0,781.5,474.5,2,1256.0
Murilo Moreira,23,Goleiro,0.0,438.0,416.0,420.0,508.0,854.0,1344.0,4,2198.0
Nicolas Melo,29,Zagueiro,512.0,536.0,526.25,602.4,0.0,1574.25,1128.65,5,2702.9
João da Cruz,30,Zagueiro,313.5,330.75,324.75,421.6,0.0,969.0,746.35,3,1715.35
Antônio da Luz,26,Lateral,132.8,173.5,136.0,164.5,0.0,442.3,300.5,1,742.8
Bryan Barros,33,Lateral,125.6,161.5,139.6,149.5,0.0,426.70000000000005,289.1,1,715.8000000000001
Luiz Gustavo Melo,34,Meio-campista,143.2,200.0,130.4,140.0,0.0,473.6,270.4,1,744.0
Ryan Moraes,20,Meio-campista,145.6,168.0,138.4,134.0,0.0,452.0,272.4,1,724.4
